run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063703_407c1504,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,132,194,0,57,21,
20260815_063703_2ec41b71,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.0,0.0,0.0,0,80,194,0,57,10,
20260815_063703_0b3e8483,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.0,0.0,0.0,0,72,194,0,57,21,
20260815_063703_2512879d,2026-08-15-0836-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.0,0.0,0.0,0,56,194,0,57,18,
20260815_063703_1cf565d1,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,False,0.38461538461538464,0.25773195876288657,0.308641975308642,50,80,144,20,37,20,
20260815_063703_2e7f1754,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.3184713375796178,0.5154639175257731,0.3937007874015748,100,214,94,40,17,47,
20260815_063703_66c29407,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,False,0.21604938271604937,0.36082474226804123,0.27027027027027023,70,254,124,30,27,47,
20260815_063703_cbcd5f47,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,compact,True,0.26515151515151514,0.36082474226804123,0.3056768558951965,70,194,124,30,27,57,
20260815_063703_928b4a2c,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,False,0.23952095808383234,0.41237113402061853,0.30303030303030304,80,254,114,30,27,57,
20260815_063703_51b2857e,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,json_ld,True,0.23460410557184752,0.41237113402061853,0.2990654205607477,80,261,114,30,27,57,
20260815_063703_b3bfd545,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,False,0.2777777777777778,0.5154639175257731,0.36101083032490977,100,260,94,40,17,60,
20260815_063703_1a4f8e57,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,turtle,True,0.3333333333333333,0.41237113402061853,0.36866359447004604,80,160,114,30,27,40,
20260815_063703_b7ee52e4,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.35,0.36082474226804123,0.3553299492385787,70,130,124,30,27,30,
20260815_063703_030662c7,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.25547445255474455,0.36082474226804123,0.29914529914529914,70,204,124,30,27,47,
20260815_063703_7ecb245e,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.29914529914529914,0.36082474226804123,0.32710280373831774,70,164,124,30,27,27,
20260815_063703_76f2f0bf,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.1794871794871795,0.36082474226804123,0.23972602739726032,70,320,124,30,27,70,
20260815_063703_b8a5c7e7,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.31496062992125984,0.41237113402061853,0.35714285714285715,80,174,114,30,27,37,
20260815_063703_7bc9e368,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.24242424242424243,0.41237113402061853,0.3053435114503817,80,250,114,30,27,60,
20260815_063703_88c81947,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.28169014084507044,0.41237113402061853,0.3347280334728034,80,204,114,30,27,37,
20260815_063703_f1e03bf7,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.2,0.36082474226804123,0.2573529411764706,70,280,124,30,27,60,
20260815_063703_3b353021,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,False,0.3333333333333333,0.36082474226804123,0.3465346534653465,70,140,124,30,27,30,
20260815_063703_b1c4c9af,2026-08-15-0836-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,zero_shot,class_list,True,0.17006802721088435,0.25773195876288657,0.20491803278688525,50,244,144,20,37,67,
